SEnt_5_CP000730.1	0	0	.	.	Original name was SEnt:5:CP000730.1
SEnt_6_CP000730.1	0	0	.	.	Original name was SEnt:6:CP000730.1
SEnt_7_FR821777.2	0	0	.	.	Original name was SEnt:7:FR821777.2
SEnt_8_FR821777.2	0	0	.	.	Original name was SEnt:8:FR821777.2
SEnt_9_FR821777.2	0	0	.	.	Original name was SEnt:9:FR821777.2
SEnt_like_1_CP001781.1	0	0	.	.	Original name was SEnt-like:1:CP001781.1
SEnt_like_2_CP003194.1	0	0	.	.	Original name was SEnt-like:2:CP003194.1
SEnt_like_3_CP002643.1	0	0	.	.	Original name was SEnt-like:3:CP002643.1
SEnt_like_4_CP002643.1	0	0	.	.	Original name was SEnt-like:4:CP002643.1
SEnt_like_5_CP002643.1	0	0	.	.	Original name was SEnt-like:5:CP002643.1
SEnt_like_6_CP003194.1	0	0	.	.	Original name was SEnt-like:6:CP003194.1
SEnt_like_7_CP002643.1	0	0	.	.	Original name was SEnt-like:7:CP002643.1
SEnt_like_8_CP002643.1	0	0	.	.	Original name was SEnt-like:8:CP002643.1
SEnt_like_9_CP002643.1	0	0	.	.	Original name was SEnt-like:9:CP002643.1
SEnt_protein_1_AJ938182.1	0	0	.	.	Original name was SEnt-protein:1:AJ938182.1
SEntyent1_1_CP001781.1	0	0	.	.	Original name was SEntyent1:1:CP001781.1
SEntyent2_1_AP009324.1	0	0	.	.	Original name was SEntyent2:1:AP009324.1
SExo_10_FN433596.1	0	0	.	.	Original name was SExo:10:FN433596.1
SExo_11_FN433596.1	0	0	.	.	Original name was SExo:11:FN433596.1
SExo_12_FN433596.1	0	0	.	.	Original name was SExo:12:FN433596.1
SExo_13_FN433596.1	0	0	.	.	Original name was SExo:13:FN433596.1
SExo_14_FN433596.1	0	0	.	.	Original name was SExo:14:FN433596.1
SExo_15_FN433596.1	0	0	.	.	Original name was SExo:15:FN433596.1
SExo_16_FN433596.1	0	0	.	.	Original name was SExo:16:FN433596.1
SExo_17_FN433596.1	0	0	.	.	Original name was SExo:17:FN433596.1
SExo_18_FN433596.1	0	0	.	.	Original name was SExo:18:FN433596.1
SExo_19_FN433596.1	0	0	.	.	Original name was SExo:19:FN433596.1
SExo_1_FR821779.1	0	0	.	.	Original name was SExo:1:FR821779.1
SExo_20_CP003045.1	0	0	.	.	Original name was SExo:20:CP003045.1
SExo_21_CP003045.1	0	0	.	.	Original name was SExo:21:CP003045.1
SExo_22_CP003045.1	0	0	.	.	Original name was SExo:22:CP003045.1
SExo_23_CP003045.1	0	0	.	.	Original name was SExo:23:CP003045.1
SExo_24_CP003045.1	0	0	.	.	Original name was SExo:24:CP003045.1
SExo_25_CP003045.1	0	0	.	.	Original name was SExo:25:CP003045.1
SExo_26_CP003045.1	0	0	.	.	Original name was SExo:26:CP003045.1
SExo_27_CP003045.1	0	0	.	.	Original name was SExo:27:CP003045.1
SExo_28_CP003045.1	0	0	.	.	Original name was SExo:28:CP003045.1
SExo_29_CP003045.1	0	0	.	.	Original name was SExo:29:CP003045.1
SExo_2_FR821779.1	0	0	.	.	Original name was SExo:2:FR821779.1
SExo_30_CP003045.1	0	0	.	.	Original name was SExo:30:CP003045.1
SExo_31_CP003045.1	0	0	.	.	Original name was SExo:31:CP003045.1
SExo_32_CP001996.1	0	0	.	.	Original name was SExo:32:CP001996.1
SExo_33_CP001996.1	0	0	.	.	Original name was SExo:33:CP001996.1
SExo_34_CP001996.1	0	0	.	.	Original name was SExo:34:CP001996.1
SExo_35_FR821777.2	0	0	.	.	Original name was SExo:35:FR821777.2
SExo_36_FR821777.2	0	0	.	.	Original name was SExo:36:FR821777.2
SExo_37_FR821777.2	0	0	.	.	Original name was SExo:37:FR821777.2
SExo_38_FR821777.2	0	0	.	.	Original name was SExo:38:FR821777.2
SExo_39_FR821777.2	0	0	.	.	Original name was SExo:39:FR821777.2
SExo_3_FR821779.1	0	0	.	.	Original name was SExo:3:FR821779.1
SExo_40_FR821777.2	0	0	.	.	Original name was SExo:40:FR821777.2
SExo_41_FR821777.2	0	0	.	.	Original name was SExo:41:FR821777.2
SExo_42_CP003166.1	0	0	.	.	Original name was SExo:42:CP003166.1
SExo_43_HE681097.1	0	0	.	.	Original name was SExo:43:HE681097.1
SExo_44_HE681097.1	0	0	.	.	Original name was SExo:44:HE681097.1
SExo_45_HE681097.1	0	0	.	.	Original name was SExo:45:HE681097.1
SExo_46_HE681097.1	0	0	.	.	Original name was SExo:46:HE681097.1
SExo_47_HE681097.1	0	0	.	.	Original name was SExo:47:HE681097.1
SExo_48_HE681097.1	0	0	.	.	Original name was SExo:48:HE681097.1
SExo_49_HE681097.1	0	0	.	.	Original name was SExo:49:HE681097.1
SExo_4_FR821779.1	0	0	.	.	Original name was SExo:4:FR821779.1
SExo_5_FR821779.1	0	0	.	.	Original name was SExo:5:FR821779.1
SExo_6_FR821779.1	0	0	.	.	Original name was SExo:6:FR821779.1
SExo_7_FR821779.1	0	0	.	.	Original name was SExo:7:FR821779.1
SExo_8_FR821779.1	0	0	.	.	Original name was SExo:8:FR821779.1
SExo_9_FR821779.1	0	0	.	.	Original name was SExo:9:FR821779.1
SrtA_1_CP003726.1	0	0	.	.	Original name was SrtA:1:CP003726.1
SrtA_2_CP002491.1	0	0	.	.	Original name was SrtA:2:CP002491.1
SrtA_3_295112306	0	0	.	.	Original name was SrtA:3:295112306
SrtA_4_AE016830.1	0	0	.	.	Original name was SrtA:4:AE016830.1
aafA_1_AB571093	0	0	.	.	Original name was aafA:1:AB571093
aafA_2_AB571096	0	0	.	.	Original name was aafA:2:AB571096
aafA_3_AB571091	0	0	.	.	Original name was aafA:3:AB571091
aafA_4_AF012835	0	0	.	.	Original name was aafA:4:AF012835
aafA_5_TD000088_19	0	0	.	.	Original name was aafA:5:TD000088-19
aafA_6_AB571095	0	0	.	.	Original name was aafA:6:AB571095
aafA_7_AB571094	0	0	.	.	Original name was aafA:7:AB571094
aafA_8_FN554767	0	0	.	.	Original name was aafA:8:FN554767
aafB_1_FN554767	0	0	.	.	Original name was aafB:1:FN554767
aafC_1_AF114828	0	0	.	.	Original name was aafC:1:AF114828
aafD_1_FN554767	0	0	.	.	Original name was aafD:1:FN554767
aaiC_1_KF678353	0	0	.	.	Original name was aaiC:1:KF678353
aaiC_2_FN554766	0	0	.	.	Original name was aaiC:2:FN554766
aaiC_3_cp003301	0	0	.	.	Original name was aaiC:3:cp003301
aaiC_4_SSI.AA790	0	0	.	.	Original name was aaiC:4:SSI_AA790
aap_1_AB255435	0	0	.	.	Original name was aap:1:AB255435
aap_2_Z32523	0	0	.	.	Original name was aap:2:Z32523
aap_3_FN554767	0	0	.	.	Original name was aap:3:FN554767
aar_10_SSI.AA787	0	0	.	.	Original name was aar:10:SSI_AA787
aar_11_SSI.AA797	0	0	.	.	Original name was aar:11:SSI_AA797
aar_12_SSI.AA784	0	0	.	.	Original name was aar:12:SSI_AA784
aar_1_CU98159	0	0	.	.	Original name was aar:1:CU98159
aar_4_042	0	0	.	.	Original name was aar:4:042
aar_5_SSI.AA795	0	0	.	.	Original name was aar:5:SSI_AA795
aar_6_SSI.AA798	0	0	.	.	Original name was aar:6:SSI_AA798
aar_7_SSI.AA785	0	0	.	.	Original name was aar:7:SSI_AA785
aar_8_H131941065	0	0	.	.	Original name was aar:8:H131941065
aar_9_SSI.AA794	0	0	.	.	Original name was aar:9:SSI_AA794
aatA_1_AB255435	0	0	.	.	Original name was aatA:1:AB255435
aatA_2_AFRH01000026	0	0	.	.	Original name was aatA:2:AFRH01000026
aatA_3_FN554767	0	0	.	.	Original name was aatA:3:FN554767
aatA_4_CU928159	0	0	.	.	Original name was aatA:4:CU928159
ace_1_AF260872.1	0	0	.	.	Original name was ace:1:AF260872.1
ace_2_AF260873.1	0	0	.	.	Original name was ace:2:AF260873.1
ace_3_AE016830.1	0	0	.	.	Original name was ace:3:AE016830.1
ace_4_AF260874.1	0	0	.	.	Original name was ace:4:AF260874.1
ace_5_AF260877.1	0	0	.	.	Original name was ace:5:AF260877.1
ace_6_AF260876.1	0	0	.	.	Original name was ace:6:AF260876.1
ace_7_AF260879.1	0	0	.	.	Original name was ace:7:AF260879.1
ace_8_AF260878.1	0	0	.	.	Original name was ace:8:AF260878.1
acm_1_CP003351.1	0	0	.	.	Original name was acm:1:CP003351.1
agg3A_2_HE603111	0	0	.	.	Original name was agg3A:2:HE603111
agg3B_1_AF411067	0	0	.	.	Original name was agg3B:1:AF411067
agg3C_1_AF411067	0	0	.	.	Original name was agg3C:1:AF411067
agg3C_2_TD000189_6	0	0	.	.	Original name was agg3C:2:TD000189-6
agg3C_3_ESBL_2014_0082	0	0	.	.	Original name was agg3C:3:ESBL-2014-0082
agg3C_4_SSI.AA782	0	0	.	.	Original name was agg3C:4:SSI_AA782
agg3C_5_TD48_19	0	0	.	.	Original name was agg3C:5:TD48-19
agg3C_6_55989	0	0	.	.	Original name was agg3C:6:55989
agg3C_7_SSI.AA797	0	0	.	.	Original name was agg3C:7:SSI_AA797
agg3C_8_SSI.AA800	0	0	.	.	Original name was agg3C:8:SSI_AA800
agg3C_9_SSI.AA791	0	0	.	.	Original name was agg3C:9:SSI_AA791
agg3D_1_CU928159	0	0	.	.	Original name was agg3D:1:CU928159
agg4A_1_SSI.AA799	0	0	.	.	Original name was agg4A:1:SSI_AA799
agg4A_2_AB255435	0	0	.	.	Original name was agg4A:2:AB255435
agg4A_4_SSI.AA786	0	0	.	.	Original name was agg4A:4:SSI_AA786
agg4A_5_EU637023	0	0	.	.	Original name was agg4A:5:EU637023
agg4A_6_SSI.AA803	0	0	.	.	Original name was agg4A:6:SSI_AA803
agg4B_1_EU637023	0	0	.	.	Original name was agg4B:1:EU637023
agg4B_2_AB255435	0	0	.	.	Original name was agg4B:2:AB255435
agg4C_1_AB255435	0	0	.	.	Original name was agg4C:1:AB255435
agg4C_2_TD000069_14	0	0	.	.	Original name was agg4C:2:TD000069-14
agg4C_3_EU637023	0	0	.	.	Original name was agg4C:3:EU637023
agg4C_4_SSI.AA805	0	0	.	.	Original name was agg4C:4:SSI_AA805
agg4D_1_EU637023	0	0	.	.	Original name was agg4D:1:EU637023
agg4D_2_AB255435	0	0	.	.	Original name was agg4D:2:AB255435
agg5A_10_SSI.AA791	0	0	.	.	Original name was agg5A:10:SSI_AA791
agg5A_11_93	0	0	.	.	Original name was agg5A:11:93
agg5A_12_JH660546	0	0	.	.	Original name was agg5A:12:JH660546
agg5A_13_ESBL.2014_0082	0	0	.	.	Original name was agg5A:13:ESBL_2014_0082
agg5A_14_SSI.AA797	0	0	.	.	Original name was agg5A:14:SSI_AA797
agg5A_15_AB571097	0	0	.	.	Original name was agg5A:15:AB571097
agg5A_1_SSI.AA789	0	0	.	.	Original name was agg5A:1:SSI_AA789
agg5A_2_102	0	0	.	.	Original name was agg5A:2:102
agg5A_3_AB571098	0	0	.	.	Original name was agg5A:3:AB571098
agg5A_4_SSI.AA796	0	0	.	.	Original name was agg5A:4:SSI_AA796
agg5A_5_SSI.AA793	0	0	.	.	Original name was agg5A:5:SSI_AA793
agg5A_6_SSI.AA800	0	0	.	.	Original name was agg5A:6:SSI_AA800
agg5A_7_AB513347	0	0	.	.	Original name was agg5A:7:AB513347
agg5A_8_SSI.AA783	0	0	.	.	Original name was agg5A:8:SSI_AA783
agg5A_9_AIHO01000017	0	0	.	.	Original name was agg5A:9:AIHO01000017
aggA_10_SSI.AA804	0	0	.	.	Original name was aggA:10:SSI_AA804
aggA_1_AFRH01000026	0	0	.	.	Original name was aggA:1:AFRH01000026
aggA_2_Y18149	0	0	.	.	Original name was aggA:2:Y18149
aggA_3_SSI.AA801	0	0	.	.	Original name was aggA:3:SSI_AA801
aggA_4_SSI.AA788	0	0	.	.	Original name was aggA:4:SSI_AA788
aggA_5_U12894	0	0	.	.	Original name was aggA:5:U12894
aggA_6_TD000209_18	0	0	.	.	Original name was aggA:6:TD000209-18
aggA_7_SSI.AA792	0	0	.	.	Original name was aggA:7:SSI_AA792
aggA_8_SSI.AA802	0	0	.	.	Original name was aggA:8:SSI_AA802
aggA_9_AY344586	0	0	.	.	Original name was aggA:9:AY344586
aggB_1_U12894	0	0	.	.	Original name was aggB:1:U12894
aggB_2_AFRH01000026	0	0	.	.	Original name was aggB:2:AFRH01000026
aggC_1_U12894	0	0	.	.	Original name was aggC:1:U12894
aggC_2_AFRH01000026	0	0	.	.	Original name was aggC:2:AFRH01000026
aggD_1_U12894	0	0	.	.	Original name was aggD:1:U12894
aggD_2_AFRH01000026	0	0	.	.	Original name was aggD:2:AFRH01000026
aggR_1_DIJ1	0	0	.	.	Original name was aggR:1:DIJ1
aggR_2_FN554767	0	0	.	.	Original name was aggR:2:FN554767
aggR_3_afrh01000026	0	0	.	.	Original name was aggR:3:afrh01000026
aggR_4_z18751	0	0	.	.	Original name was aggR:4:z18751
aggR_5_55989	0	0	.	.	Original name was aggR:5:55989
agg_1_AF454824.1	0	0	.	.	Original name was agg:1:AF454824.1
agg_2_CP002493.1	0	0	.	.	Original name was agg:2:CP002493.1
air_1_FN554766	0	0	.	.	Original name was air:1:FN554766
air_2_CU928163	0	0	.	.	Original name was air:2:CU928163
air_3_CP000970	0	0	.	.	Original name was air:3:CP000970
air_4_CP003034	0	0	.	.	Original name was air:4:CP003034
astA_10_L11241	0	0	.	.	Original name was astA:10:L11241
astA_11_HM099896	0	0	.	.	Original name was astA:11:HM099896
astA_12_KJ149556	0	0	.	.	Original name was astA:12:KJ149556
astA_1_AF161000	0	0	.	.	Original name was astA:1:AF161000
astA_2_AF161001	0	0	.	.	Original name was astA:2:AF161001
astA_3_AB042005	0	0	.	.	Original name was astA:3:AB042005
astA_4_AB042002	0	0	.	.	Original name was astA:4:AB042002
astA_5_AF160998	0	0	.	.	Original name was astA:5:AF160998
astA_6_AY545598	0	0	.	.	Original name was astA:6:AY545598
astA_7_AF411067	0	0	.	.	Original name was astA:7:AF411067
astA_8_HM099897	0	0	.	.	Original name was astA:8:HM099897
astA_9_AF160995	0	0	.	.	Original name was astA:9:AF160995
atl_10_CP003194.1	0	0	.	.	Original name was atl:10:CP003194.1
atl_11_HE681097.1	0	0	.	.	Original name was atl:11:HE681097.1
atl_12_FR821779.1	0	0	.	.	Original name was atl:12:FR821779.1
atl_13_FN433596.1	0	0	.	.	Original name was atl:13:FN433596.1
atl_14_CP003166.1	0	0	.	.	Original name was atl:14:CP003166.1
atl_15_AM990992.1	0	0	.	.	Original name was atl:15:AM990992.1
atl_1_BX571856.1	0	0	.	.	Original name was atl:1:BX571856.1
atl_2_BA000018.3	0	0	.	.	Original name was atl:2:BA000018.3
atl_3_CP000730.1	0	0	.	.	Original name was atl:3:CP000730.1
atl_4_BA000033.2	0	0	.	.	Original name was atl:4:BA000033.2
atl_5_CP000046.1	0	0	.	.	Original name was atl:5:CP000046.1
atl_6_AJ938182.1	0	0	.	.	Original name was atl:6:AJ938182.1
atl_7_CP001781.1	0	0	.	.	Original name was atl:7:CP001781.1
atl_8_AP009351.1	0	0	.	.	Original name was atl:8:AP009351.1
atl_8_CP002120.1	0	0	.	.	Original name was atl:8:CP002120.1
atl_9_CP002114.2	0	0	.	.	Original name was atl:9:CP002114.2
aur_10_CP006630.1	0	0	.	.	Original name was aur:10:CP006630.1
aur_11_CP006706.1	0	0	.	.	Original name was aur:11:CP006706.1
aur_12_HE681097.1	0	0	.	.	Original name was aur:12:HE681097.1
aur_13_CP003808.1	0	0	.	.	Original name was aur:13:CP003808.1
aur_14_CP009554.1	0	0	.	.	Original name was aur:14:CP009554.1
aur_15_CP009681.1	0	0	.	.	Original name was aur:15:CP009681.1
aur_16_CP007447.1	0	0	.	.	Original name was aur:16:CP007447.1
aur_1_BA000018.3	0	0	.	.	Original name was aur:1:BA000018.3
aur_2_CP011147.1	0	0	.	.	Original name was aur:2:CP011147.1
aur_3_BA000033.2	0	0	.	.	Original name was aur:3:BA000033.2
aur_4_AJ938182.1	0	0	.	.	Original name was aur:4:AJ938182.1
aur_5_AP014942.1	0	0	.	.	Original name was aur:5:AP014942.1
aur_6_FR821779.1	0	0	.	.	Original name was aur:6:FR821779.1
aur_7_CP002114.2	0	0	.	.	Original name was aur:7:CP002114.2
aur_8_AP014942.1	0	0	.	.	Original name was aur:8:AP014942.1
aur_9_AP014653.1	0	0	.	.	Original name was aur:9:AP014653.1
bfpA_1_AB247925	0	0	.	.	Original name was bfpA:1:AB247925
bfpA_2_AM114103	0	0	.	.	Original name was bfpA:2:AM114103
bfpA_3_FN391182	0	0	.	.	Original name was bfpA:3:FN391182
bfpA_4_AB247923	0	0	.	.	Original name was bfpA:4:AB247923
bfpA_5_AB024946	0	0	.	.	Original name was bfpA:5:AB024946
cCF10_1AE016830.1	0	0	.	.	Original name was cCF10:1AE016830.1
cCF10_2_CP002621.1	0	0	.	.	Original name was cCF10:2:CP002621.1
cCF10_3_CP002491.1	0	0	.	.	Original name was cCF10:3:CP002491.1
cCF10_4_CP003726.1	0	0	.	.	Original name was cCF10:4:CP003726.1
cCF10_5_FP929058.1	0	0	.	.	Original name was cCF10:5:FP929058.1
cOB1_1_AE016830.1	0	0	.	.	Original name was cOB1:1:AE016830.1
cOB1_2_CP002621.1	0	0	.	.	Original name was cOB1:2:CP002621.1
cOB1_3_CP002491.1	0	0	.	.	Original name was cOB1:3:CP002491.1
cOB1_4_295112306	0	0	.	.	Original name was cOB1:4:295112306
cad_1_CP002621.1	0	0	.	.	Original name was cad:1:CP002621.1
cad_2_AF421355.1	0	0	.	.	Original name was cad:2:AF421355.1
cad_3_AE016830.1	0	0	.	.	Original name was cad:3:AE016830.1
cad_4_CP003726.1	0	0	.	.	Original name was cad:4:CP003726.1
camE_1_AF435442.1	0	0	.	.	Original name was camE:1:AF435442.1
camE_2_AF435439.1	0	0	.	.	Original name was camE:2:AF435439.1
camE_3_AF435438.1	0	0	.	.	Original name was camE:3:AF435438.1
camE_4_AF435437.1	0	0	.	.	Original name was camE:4:AF435437.1
camE_5_AF435441.1	0	0	.	.	Original name was camE:5:AF435441.1
camE_6_AF435440.1	0	0	.	.	Original name was camE:6:AF435440.1
camE_7_CP002491.1	0	0	.	.	Original name was camE:7:CP002491.1
camE_8_CP003726.1	0	0	.	.	Original name was camE:8:CP003726.1
cap1A_1_CP001781.1	0	0	.	.	Original name was cap1A:1:CP001781.1
cap1A_2_CP000255.1	0	0	.	.	Original name was cap1A:2:CP000255.1
cap1A_3_CP002110.1	0	0	.	.	Original name was cap1A:3:CP002110.1
cap1B_1_CP001781.1	0	0	.	.	Original name was cap1B:1:CP001781.1
cap1B_2_CP000255.1	0	0	.	.	Original name was cap1B:2:CP000255.1
cap1B_3_CP002120.1	0	0	.	.	Original name was cap1B:3:CP002120.1
cap1B_4_CP002114.2	0	0	.	.	Original name was cap1B:4:CP002114.2
cap1C_1_CP001781.1	0	0	.	.	Original name was cap1C:1:CP001781.1
cap1C_2_CP000255.1	0	0	.	.	Original name was cap1C:2:CP000255.1
cap1C_3_CP002120.1	0	0	.	.	Original name was cap1C:3:CP002120.1
cap1C_4_CP002114.2	0	0	.	.	Original name was cap1C:4:CP002114.2
cap5A_2_CP000730.1	0	0	.	.	Original name was cap5A:2:CP000730.1
cap5A_3_AM990992.1	0	0	.	.	Original name was cap5A:3:AM990992.1
cap5A_4_CP002110.1	0	0	.	.	Original name was cap5A:4:CP002110.1
cap5B_1_CP001781.1	0	0	.	.	Original name was cap5B:1:CP001781.1
cap5B_2_BA000018.3	0	0	.	.	Original name was cap5B:2:BA000018.3
cap5B_3_CP003166.1	0	0	.	.	Original name was cap5B:3:CP003166.1
cap5C_1_CP001781.1	0	0	.	.	Original name was cap5C:1:CP001781.1
cap5C_2_CP000730.1	0	0	.	.	Original name was cap5C:2:CP000730.1
cap5C_3_CP001844.2	0	0	.	.	Original name was cap5C:3:CP001844.2
cap5C_4_CP003166.1	0	0	.	.	Original name was cap5C:4:CP003166.1
cap5D_1_CP001781.1	0	0	.	.	Original name was cap5D:1:CP001781.1
cap5D_2_CP000046.1	0	0	.	.	Original name was cap5D:2:CP000046.1
cap5D_3_CP000730.1	0	0	.	.	Original name was cap5D:3:CP000730.1
cap5D_4_AM990992.1	0	0	.	.	Original name was cap5D:4:AM990992.1
cap5D_5_BX571856.1	0	0	.	.	Original name was cap5D:5:BX571856.1
cap5E_1_CP001781.1	0	0	.	.	Original name was cap5E:1:CP001781.1
cap5E_2_CP000046.1	0	0	.	.	Original name was cap5E:2:CP000046.1
cap5E_3_CP000730.1	0	0	.	.	Original name was cap5E:3:CP000730.1
cap5E_4_CP002114.2	0	0	.	.	Original name was cap5E:4:CP002114.2
cap5E_5_CP003033.1	0	0	.	.	Original name was cap5E:5:CP003033.1
